ncols 33
nrows 31
xllcorner 21.5966111111111
yllcorner -33.2044444444444
cellsize 0.04
-2.495752327590504069e-02	-3.103849638733567270e-02	-3.705113422310003790e-02	-4.282018795646567316e-02	-4.826118282962383460e-02	-5.333171464624157643e-02	-5.794924390459497976e-02	-6.221968003660251212e-02	-6.602562577909465436e-02	-6.668131304384164459e-02	-1.040626105129669188e-01	-7.731175253624884836e-02	-6.506974811967404515e-02	-8.027904384266867921e-02	-3.930289749954196665e-02	-3.257497539156501559e-02	-1.930398005483945773e-02	1.254629278375319831e-02	3.099489308877201137e-03	1.239889429806109028e-02	2.097357663405658573e-02	2.826035742087597974e-02	3.420818602080819698e-02	3.879511697226033229e-02	4.199172043733595538e-02	4.374330835676722151e-02	4.398093355652078762e-02	4.266312217026156650e-02	3.983645737706416334e-02	3.568982944503376609e-02	3.057339223946049789e-02
-2.334039746563963680e-02	-2.908833900038633458e-02	-3.476740029152482897e-02	-4.021478119759212128e-02	-4.535390090460356127e-02	-5.014558363661627410e-02	-5.451429575983517128e-02	-5.915048566589724277e-02	-6.184828931118784012e-02	-6.321191484557074636e-02	-1.059223113010716727e-01	-6.602989538115359991e-02	-5.924439542362072014e-02	-7.533723879778266019e-02	-3.687441112050461600e-02	-2.600398583374533001e-02	-1.756805300018803029e-02	-1.562619642862375213e-03	2.748932964412187374e-02	1.826968097543783115e-02	2.663102022429800556e-02	3.411923925851256811e-02	4.018579795583616249e-02	4.479460216292863173e-02	4.790968543963839560e-02	4.947411100580975662e-02	4.941903470390798803e-02	4.770621313187432821e-02	4.439168763596450934e-02	3.968346957103648098e-02	3.396169511591246026e-02
-2.162323936805288921e-02	-2.699777435582752586e-02	-3.229272918507013895e-02	-3.735699718584734041e-02	-4.212202370107438060e-02	-4.655353601612124276e-02	-5.094873025885634371e-02	-5.513650763939138832e-02	-5.671474405441284672e-02	-6.474860362779408240e-02	-1.010095485324703085e-01	-5.480829333015003330e-02	-5.268412496484106006e-02	-5.955714638418596607e-02	-4.530105222676907017e-02	-2.074579696603110618e-02	-1.018725330059437779e-02	-6.631338043145327231e-04	1.545544112492271485e-02	4.218757502530297299e-02	3.291448435507056403e-02	4.012044953133277192e-02	4.633541647956560677e-02	5.099415575303201109e-02	5.404730191381258014e-02	5.543188098893055138e-02	5.507855104594666651e-02	5.295427720244411107e-02	4.912807290985567177e-02	4.383100146156806987e-02	3.747663008553181463e-02
-1.990309234437268385e-02	-2.488386218841360034e-02	-2.976438044983775733e-02	-3.440371953888683720e-02	-3.874097037365320517e-02	-4.275857489734363748e-02	-4.731715146469171740e-02	-5.017131294316147516e-02	-5.152269191682951055e-02	-6.653332948653394030e-02	-8.960541478839795237e-02	-4.851379662578627489e-02	-4.595082836312799207e-02	-4.352561383988045457e-02	-5.443275522885753642e-02	-1.353863433444061487e-02	-4.826987346805648900e-03	5.095409197536150160e-03	1.693519098880042623e-02	3.191820867645378534e-02	5.618380766132374804e-02	4.660245822606890603e-02	5.246016190683648606e-02	5.721278349267372443e-02	6.024090227702368072e-02	6.147037774041665126e-02	6.082986876295685963e-02	5.829319448700371470e-02	5.394595105016306708e-02	4.804642817587231191e-02	4.104520131789392984e-02
-1.828197547732540035e-02	-2.287196304316501186e-02	-2.733262600565057945e-02	-3.153088439394896580e-02	-3.541225671634961464e-02	-3.939902595229748811e-02	-4.323837488098619675e-02	-4.488607102560811940e-02	-4.644676061808236667e-02	-6.839281471379056454e-02	-7.665420104906055243e-02	-4.293973729580596171e-02	-3.940702058164942401e-02	-3.645412406280092860e-02	-5.272321161750753715e-02	-8.357016260023051799e-03	-1.434158688124985426e-04	1.152372354574749888e-02	1.985085821549159579e-02	3.362716864688959639e-02	4.739173352972267383e-02	6.902478361422849373e-02	5.890652244133797594e-02	6.322936257967448626e-02	6.628242326449670929e-02	6.739713205602984591e-02	6.649784955796661512e-02	6.356622646970259971e-02	5.870753137080797490e-02	5.221098149867361288e-02	4.456720306334936016e-02
-1.686259930762654818e-02	-2.109044508230489487e-02	-2.515430468138387526e-02	-2.892578677113365887e-02	-3.238657787282510359e-02	-3.643820763338004309e-02	-3.880196337042294413e-02	-4.022038742421252255e-02	-4.156061642140210927e-02	-7.014677437585688236e-02	-6.456401471871989206e-02	-3.753416111088850315e-02	-3.283356378266689274e-02	-3.143859733609757900e-02	-3.472792842633938559e-02	-1.097917166458345362e-02	1.178102506235016722e-02	2.566596868703321585e-02	1.731203507017259682e-02	2.595530602657494454e-02	7.981660289455839996e-02	1.100427324650139344e-01	8.796483600101520639e-02	6.940125434063625087e-02	7.192959229333922844e-02	7.298060945057138760e-02	7.186678689939697551e-02	6.857755353663883002e-02	6.323963200682164443e-02	5.617544978353017360e-02	4.791732172089724351e-02
-1.573969417365488760e-02	-1.965952300018761548e-02	-2.337875146696308248e-02	-2.676979750732597085e-02	-3.027962305540184487e-02	-3.351802048782737131e-02	-3.475314665957055654e-02	-3.567011619483533708e-02	-3.513325915468908101e-02	-6.901787311638864220e-02	-4.732687575064238594e-02	-2.527306936512745822e-02	-1.844911357507649299e-02	-1.785454639747003844e-02	-5.157004495234422670e-03	-2.925683183117710334e-04	5.264082624730592741e-02	6.055401871773177097e-02	4.337292311994659505e-02	6.562657939095706272e-02	1.018339914703103866e-01	7.625137773756067439e-02	7.083235800275149152e-02	7.454445595245273726e-02	7.757262727551453296e-02	7.796792953095893486e-02	7.669555221386860355e-02	7.310516289537791201e-02	6.734460357473751047e-02	5.976938085164288511e-02	5.095281407237364779e-02
-1.498865774826372947e-02	-1.867640029953599248e-02	-2.212878126678344964e-02	-2.521468532565414658e-02	-6.584168017416201779e-03	-5.894728515632439644e-03	-1.217660567502930336e-02	-1.795538819969519709e-02	-1.917705879722985535e-02	-6.209738571884661912e-02	-2.819806919069444903e-02	-1.684475686908676328e-02	-1.261268808145100950e-02	-1.468814613642391645e-02	-2.601985881478043397e-02	-4.703829562315527124e-03	1.907518821509530255e-02	6.820711850676999810e-02	5.078361142268374151e-02	5.886715575078169116e-02	4.624601019540230951e-02	4.763828826153134605e-02	6.511468060549432946e-02	7.165896881919732453e-02	8.126091147692381111e-02	8.278980929086235396e-02	8.074389685217139845e-02	7.692431627739032551e-02	7.082068660470307309e-02	6.281827338741108324e-02	5.352767320412937790e-02
-1.465444889276654519e-02	-1.820055009740972549e-02	-2.148160990056675879e-02	-2.435855981434107559e-02	-2.164622952679929463e-02	1.664983351871419243e-02	2.207630621177949018e-02	2.446462243382313551e-02	1.748790966966711977e-02	-2.899810507497695145e-02	1.311174486160298670e-02	1.784201829829640262e-02	1.824760304863985716e-02	-5.652080749895937312e-03	-2.527703156349304925e-02	-3.591806690725762863e-02	1.691622271644557807e-03	2.066749424170410271e-02	7.907118616157563645e-03	4.886876169609041809e-02	5.726060195546416043e-02	9.218262793322952453e-02	1.024769317312229922e-01	9.797724383583081287e-02	8.603174888593015379e-02	8.142028777688342656e-02	8.437241044490556563e-02	7.985101292213192536e-02	7.348971899668245433e-02	6.516706828291821130e-02	5.551192653472239447e-02
-1.474381537626397523e-02	-1.824325651142916921e-02	-2.145506789294556599e-02	-2.422817580855483183e-02	-2.722883466632608496e-02	-3.793320470381947307e-02	-3.030113282615826825e-02	-2.766892745230228531e-02	-3.268622910767102208e-02	-4.003475062142345525e-02	2.516902412605324588e-03	5.257513621381023142e-03	-5.695650164346401090e-03	-8.818749129967318884e-03	-2.027285196555319094e-03	5.424825789863085834e-03	6.112608843354559035e-02	8.473011632272599292e-02	3.444656432401126123e-02	6.933305829837632661e-02	6.665214884495239411e-02	9.872884466831771677e-02	1.116809591394713197e-01	1.262377794306835110e-01	1.396973523839497855e-01	1.496169985340415898e-01	1.462910750000768201e-01	9.409936933504968459e-02	7.522620102050928126e-02	6.670493670472345260e-02	5.681201669111542174e-02
-1.522294129510561728e-02	-1.876427027405703704e-02	-2.200291689424701061e-02	-2.477253353048249410e-02	-2.697628737232709434e-02	-3.565089144115665687e-02	-3.230814330084756658e-02	-3.179199404064751017e-02	-3.596686849486811083e-02	-2.215569067860582650e-02	-1.084854358499207777e-02	-2.998429759737743922e-02	-3.541400496475353293e-02	-2.128054856819086571e-02	-3.817656304412930801e-02	-3.285616784928011014e-02	-1.757059824535969067e-02	-1.844400561874060332e-02	-2.538802748698987949e-03	3.164050286460851069e-02	5.198323747480099871e-02	6.985433301663213079e-02	9.190222434223521697e-02	1.052200576623227024e-01	1.158726973945204131e-01	1.216181562263977251e-01	1.204392038904115170e-01	1.072933794221036796e-01	7.597909331289540158e-02	6.738409814930378106e-02	5.738636195448124783e-02
-1.602085607558425065e-02	-1.967613400481543068e-02	-2.302014449473220592e-02	-2.586909317344273512e-02	-2.810386625431659374e-02	-2.972262462179743603e-02	-4.029993039794597942e-02	-3.043055675805269450e-02	-4.066749389582825086e-02	-3.870188615878340094e-02	-9.809384815150369932e-03	-2.412236366923390177e-02	-3.210878328219067546e-02	-1.897693061672134363e-02	-1.585030154894587207e-02	-1.578515952525911398e-03	1.074246743269927779e-02	-2.525944885918683658e-02	8.902318666258528593e-03	3.945936072516366411e-02	7.443006084894407404e-02	7.510291387470412194e-02	9.401493154079273995e-02	9.608218337635954232e-02	9.653953819900391864e-02	9.241067684884803068e-02	8.582741519396587526e-02	8.187689038638093497e-02	7.577810844965332526e-02	6.722566081785449899e-02	5.725037137838674683e-02
-1.703724233440060895e-02	-2.085443335165224760e-02	-2.435609926325028526e-02	-2.734010071371240774e-02	-2.966356472030743860e-02	-3.122473070838436074e-02	-3.675281958060105936e-02	-3.684761215270636325e-02	-4.331093560191447145e-02	-3.655924029266711256e-02	-4.102847319395232922e-02	-1.576561596529947248e-02	-1.814591304673079247e-02	-9.793796728160098636e-03	1.432334869449605579e-02	3.610513080465761748e-03	1.203915377010839755e-02	1.979551918074412900e-02	6.284081273623325081e-02	9.100692215551543784e-02	9.061231399027673550e-02	6.217531425709586779e-02	7.844360178960294028e-02	8.530726186745980766e-02	8.737342175156891100e-02	8.502367346264012860e-02	8.386116285789500802e-02	8.105325676196209472e-02	7.472026978439583189e-02	6.630879011864512784e-02	5.646784158002719073e-02
-1.815236941647033891e-02	-2.215094548658315399e-02	-2.583155691085057756e-02	-2.897415717494641885e-02	-3.141256240312016029e-02	-3.301809316984688492e-02	-3.368355037181416933e-02	-4.324716350989890601e-02	-4.774058460832936168e-02	-4.038151858716090142e-02	-2.922255946551659267e-02	-3.356516606343140641e-02	-1.161605266721068425e-02	1.310743298324273248e-02	1.472727937672051179e-03	-1.287640011157977805e-02	-1.550845375730679557e-02	1.052153938465280776e-02	5.439511408775730972e-02	4.192561437406155250e-02	3.627188462076909314e-02	5.999971249053635131e-02	7.005118242376885684e-02	8.092181597826833550e-02	8.200365229829940927e-02	8.248730015111729874e-02	8.266784725093329067e-02	7.908890414363567434e-02	7.293906907573008414e-02	6.474500171925834380e-02	5.513010111682016545e-02
-1.923709856207517568e-02	-2.340685756058591763e-02	-2.725592415921591558e-02	-3.054810682693550813e-02	-3.309625514289431247e-02	-3.474714746258421999e-02	-3.536407833928274791e-02	-3.975526159036232160e-02	-4.908554692386701834e-02	-1.071591034056728481e-02	-1.688282554221597412e-02	-2.869156988160749544e-02	-8.314080331048813097e-03	2.298703438442757305e-02	9.950396036129044441e-03	-4.247660409649477165e-02	-2.286483767609914786e-02	1.178379551987711674e-02	3.637712813967028391e-02	4.859788732112020615e-02	3.985310774637659814e-02	4.019747428559109631e-02	5.970617333326305731e-02	7.688982082307793675e-02	7.867215230000648707e-02	8.055441738077007141e-02	8.011688498362945499e-02	7.649859223618279969e-02	7.056516331260886954e-02	6.264498374682431203e-02	5.332885331844432197e-02
-2.016200467021225101e-02	-2.446461315489274410e-02	-2.844244868698245221e-02	-3.184621540437308773e-02	-3.447182994149753515e-02	-3.614620390759312046e-02	-3.671260402325616373e-02	-4.124091961699329068e-02	-3.768353632682330118e-02	-1.311722065196490629e-02	-4.948605559860722730e-02	-3.090184279900882319e-02	-7.570506361550873725e-03	9.266964321183498998e-03	9.321516642162328697e-03	-4.272404098178848170e-02	-2.686235450058821472e-02	8.944182273403163130e-03	4.133472670915959435e-02	5.322652267165936535e-02	5.772726861066379556e-02	3.766519400674424312e-02	3.498929862645770716e-02	7.174112524460965479e-02	7.578693732567449992e-02	7.806390348999242557e-02	7.687818964735873561e-02	7.338568958233362971e-02	6.769137316050458097e-02	6.008870172972480966e-02	5.113147922747016128e-02
-2.080594583733140490e-02	-2.517862609285533015e-02	-2.922142019558607307e-02	-3.267617430571586462e-02	-3.532725813435309142e-02	-3.698810576528491906e-02	-3.748856108549575294e-02	-4.474286622688950638e-02	-6.396015346953633218e-02	-8.514301191598298846e-02	-5.237009577946235422e-02	-8.507045370079124869e-03	1.671511471408695807e-03	-5.164222762360209246e-04	-9.746710148288491304e-03	4.040535129642437023e-03	3.310914153178413921e-02	6.525232658924057239e-02	8.218547003200177281e-02	8.679497090316777574e-02	9.301220166324906946e-02	9.844250192150406920e-02	6.324556289020387412e-02	5.437391823320757156e-02	7.318423591087377944e-02	7.441472064949067322e-02	7.315027190294190462e-02	6.978762418145618984e-02	6.435395059772550108e-02	5.710904381908375738e-02	4.856727628030570176e-02
-2.106510621747733139e-02	-2.542607442704046539e-02	-2.945267518096501141e-02	-3.288321639615168768e-02	-3.549682562983232786e-02	-3.710078958770735708e-02	-3.751927685342391211e-02	-5.743772439665061069e-02	-9.383886475645228376e-02	-6.516250810214491151e-02	-2.256386303803686877e-02	-1.906291729856813416e-02	-1.545525637788446212e-02	-2.861530589030360228e-04	1.865543953641326386e-02	3.569739300307336882e-02	4.368753877511589306e-02	5.104918539893586737e-02	6.203748551219176455e-02	7.175785970879813847e-02	8.059686747214618585e-02	8.840587197571843359e-02	9.516144426812206403e-02	7.595908865090814088e-02	6.966774384879897974e-02	7.018528355548624142e-02	6.890069879426530264e-02	6.568165228877773099e-02	6.053678352305565114e-02	5.369492122107141774e-02	4.562965391023587891e-02
-2.086316827149149039e-02	-2.511864478526769015e-02	-2.903849585589085569e-02	-3.236363876055455002e-02	-3.487467506861505195e-02	-3.638017557590169510e-02	-3.670638190315292371e-02	-7.177337062019675806e-02	-7.132502280300306863e-02	-1.834874090810298397e-02	-1.086469185013595566e-02	-5.395594726132628069e-03	3.486536944765853373e-03	7.182815305437443947e-03	9.967858853790912549e-03	1.535787197969825865e-02	2.287596884318705490e-02	3.029381127946649543e-02	3.738063715220758809e-02	4.396337892592569463e-02	5.029870585284931805e-02	5.574590530303755870e-02	6.007622952750376472e-02	6.319832774752086324e-02	6.500557090829478524e-02	6.535121455348796848e-02	6.406488794868828163e-02	6.101497402125662800e-02	5.619741023500554600e-02	4.981315100125341400e-02	4.229392349514414506e-02
-2.016193233636127263e-02	-2.421454857662893104e-02	-2.793632995740923108e-02	-3.107737842819875695e-02	-3.342634369937134975e-02	-3.479982972385434886e-02	-3.503288538047049511e-02	-3.534900269296352426e-02	-3.399128178118309557e-02	-2.466278107285332921e-02	-2.227898697216267390e-02	-1.692898940883080794e-02	-1.024894655895849938e-02	-3.031462832462611390e-03	4.509321062864785588e-03	1.221457492654674272e-02	1.992805731519100079e-02	2.746714626766157824e-02	3.461802552079945583e-02	4.115921656669853379e-02	4.689819038977921517e-02	5.169697383380046640e-02	5.546941271038344917e-02	5.815033781251930517e-02	5.965490890616755026e-02	5.985510187434477103e-02	5.859501330424076587e-02	5.574924452788379559e-02	5.130632584708655353e-02	4.544203812642792772e-02	3.854496964504727091e-02
-1.897006243709409637e-02	-2.272819387367018898e-02	-2.616859882152583472e-02	-2.905701636264939811e-02	-3.119602237697541997e-02	-3.241570103835286765e-02	-3.256491515780180618e-02	-3.151979864175462331e-02	-2.921186641276560941e-02	-2.566025993572648017e-02	-2.098509158890561610e-02	-1.538846833485862237e-02	-9.109974257789886509e-03	-2.379455763021111510e-03	4.609249815876723978e-03	1.169434760281131552e-02	1.872187056265038271e-02	2.552269971175621238e-02	3.190912160238678491e-02	3.769435613950377489e-02	4.272217348169128626e-02	4.688637558307749004e-02	5.012567498988752812e-02	5.239449784383751196e-02	5.362580920249378907e-02	5.370978401326899354e-02	5.250767653322592488e-02	4.990481858032266155e-02	4.588657956321766374e-02	4.060552770893663399e-02	3.440561129942577151e-02
-1.734665117829171932e-02	-2.073372463453536027e-02	-2.382553796678608948e-02	-2.640916188826445202e-02	-2.830579116656684741e-02	-2.936275633056873932e-02	-2.944569404388591022e-02	-2.844578526836333970e-02	-2.630438402105399545e-02	-2.304150495142184840e-02	-1.876792175676682967e-02	-1.366902393712061091e-02	-7.966147942559426154e-03	-1.874945883919208918e-03	4.418992008358674922e-03	1.075920626471175284e-02	1.700022724952859887e-02	2.298983678327388980e-02	2.856669008708643404e-02	3.357605922725459546e-02	3.789315193948688404e-02	4.143749515437243625e-02	4.416661376468460076e-02	4.604963808400348857e-02	4.703454978509455375e-02	4.702948451089476734e-02	4.591489305174367708e-02	4.359012465040572326e-02	4.004040656322956082e-02	3.539636598606285545e-02	2.995596539669229813e-02
-1.539672161198800231e-02	-1.835913589978494659e-02	-2.105755769952966094e-02	-2.330472321563766686e-02	-2.494360271811863969e-02	-2.584075097819316102e-02	-2.587956306002484053e-02	-2.496641766280358055e-02	-2.305183405232191091e-02	-2.015506838730964437e-02	-1.637477643997403698e-02	-1.187555474399521263e-02	-6.855111106087861256e-03	-1.508466963941208078e-03	3.993908192620682432e-03	9.507225443905555767e-03	1.489919469396888338e-02	2.003665496202581761e-02	2.478397782813295327e-02	2.901543999704316729e-02	3.263316150489872780e-02	3.557745958286002291e-02	3.782024776098539404e-02	3.934209255380578807e-02	4.010424514900880200e-02	4.003265948277155012e-02	3.902819832241643389e-02	3.700619708443308314e-02	3.395360332662029218e-02	2.998000403441309844e-02	2.533678446847830584e-02
